id,prediction
749_256_16,0
749_256_32,0
749_256_48,0
749_256_64,0
749_256_80,0
749_256_96,0
749_256_112,0
749_256_128,0
749_256_144,0
749_256_160,0
749_256_176,0
749_256_192,0
749_256_208,0
749_256_224,0
749_256_240,0
749_256_256,0
749_256_272,0
749_256_288,0
749_256_304,0
749_256_320,0
749_256_336,0
749_256_352,0
749_256_368,0
749_256_384,0
749_256_400,0
749_256_416,0
749_256_432,0
749_256_448,0
749_256_464,0
749_256_480,0
749_256_496,0
749_256_512,0
749_256_528,0
749_256_544,0
749_256_560,0
749_256_576,0
749_256_592,0
749_272_0,0
749_272_16,0
749_272_32,0
749_272_48,0
749_272_64,0
749_272_80,0
749_272_96,0
749_272_112,0
749_272_128,0
749_272_144,0
749_272_160,0
749_272_176,0
749_272_192,0
749_272_208,0
749_272_224,0
749_272_240,0
749_272_256,0
749_272_272,0
749_272_288,0
749_272_304,0
749_272_320,0
749_272_336,0
749_272_352,0
749_272_368,0
749_272_384,0
749_272_400,0
749_272_416,0
749_272_432,0
749_272_448,0
749_272_464,0
749_272_480,0
749_272_496,0
749_272_512,0
749_272_528,0
749_272_544,0
749_272_560,0
749_272_576,0
749_272_592,0
749_288_0,0
749_288_16,0
749_288_32,0
749_288_48,0
749_288_64,0
749_288_80,0
749_288_96,0
749_288_112,0
749_288_128,0
749_288_144,0
749_288_160,0
749_288_176,0
749_288_192,0
749_288_208,0
749_288_224,0
749_288_240,0
749_288_256,0
749_288_272,0
749_288_288,0
749_288_304,0
749_288_320,0
749_288_336,0
749_288_352,0
749_288_368,0
749_288_384,0
749_288_400,0
749_288_416,0
749_288_432,0
749_288_448,0
749_288_464,0
749_288_480,0
749_288_496,0
749_288_512,0
749_288_528,0
749_288_544,0
749_288_560,0
749_288_576,0
749_288_592,0
749_304_0,0
749_304_16,0
749_304_32,0
749_304_48,0
749_304_64,0
749_304_80,0
749_304_96,0
749_304_112,0
749_304_128,0
749_304_144,0
749_304_160,0
749_304_176,0
749_304_192,0
749_304_208,0
749_304_224,0
749_304_240,0
749_304_256,0
749_304_272,0
749_304_288,0
749_304_304,0
749_304_320,0
749_304_336,0
749_304_352,0
749_304_368,0
749_304_384,0
749_304_400,0
749_304_416,0
749_304_432,0
749_304_448,0
749_304_464,0
749_304_480,0
749_304_496,0
749_304_512,0
749_304_528,0
749_304_544,0
749_304_560,0
749_304_576,0
749_304_592,0
749_320_0,1
749_320_16,0
749_320_32,0
749_320_48,0
749_320_64,0
749_320_80,0
749_320_96,0
749_320_112,0
749_320_128,0
749_320_144,0
749_320_160,0
749_320_176,0
749_320_192,0
749_320_208,0
749_320_224,0
749_320_240,0
749_320_256,0
749_320_272,0
749_320_288,0
749_320_304,0
749_320_320,0
749_320_336,0
749_320_352,0
749_320_368,0
749_320_384,0
749_320_400,0
749_320_416,0
749_320_432,0
749_320_448,0
749_320_464,0
749_320_480,0
749_320_496,0
749_320_512,0
749_320_528,0
749_320_544,0
749_320_560,0
749_320_576,0
749_320_592,0
749_336_0,1
749_336_16,1
749_336_32,0
749_336_48,0
749_336_64,0
749_336_80,0
749_336_96,0
749_336_112,0
749_336_128,0
749_336_144,0
749_336_160,0
749_336_176,0
749_336_192,0
749_336_208,0
749_336_224,0
749_336_240,0
749_336_256,0
749_336_272,0
749_336_288,0
749_336_304,0
749_336_320,0
749_336_336,0
749_336_352,0
749_336_368,0
749_336_384,0
749_336_400,0
749_336_416,0
749_336_432,0
749_336_448,0
749_336_464,0
749_336_480,0
749_336_496,0
749_336_512,0
749_336_528,0
749_336_544,0
749_336_560,0
749_336_576,0
749_336_592,0
749_352_0,1
749_352_16,0
749_352_32,0
749_352_48,0
749_352_64,0
749_352_80,0
749_352_96,0
749_352_112,0
749_352_128,0
749_352_144,0
749_352_160,0
749_352_176,0
749_352_192,0
749_352_208,0
749_352_224,0
749_352_240,0
749_352_256,0
749_352_272,0
749_352_288,0
749_352_304,0
749_352_320,0
749_352_336,0
749_352_352,0
749_352_368,0
749_352_384,0
749_352_400,0
749_352_416,0
749_352_432,0
749_352_448,0
749_352_464,0
749_352_480,0
749_352_496,0
749_352_512,0
749_352_528,0
749_352_544,0
749_352_560,0
749_352_576,0
749_352_592,0
749_368_0,1
749_368_16,0
749_368_32,0
749_368_48,0
749_368_64,0
749_368_80,0
749_368_96,0
749_368_112,0
749_368_128,0
749_368_144,0
749_368_160,0
749_368_176,0
749_368_192,0
749_368_208,0
749_368_224,0
749_368_240,0
749_368_256,0
749_368_272,0
749_368_288,0
749_368_304,0
749_368_320,0
749_368_336,0
749_368_352,0
749_368_368,0
749_368_384,0
749_368_400,0
749_368_416,0
749_368_432,0
749_368_448,0
749_368_464,0
749_368_480,0
749_368_496,0
749_368_512,0
749_368_528,0
749_368_544,0
749_368_560,0
749_368_576,0
749_368_592,0
749_384_0,1
749_384_16,0
749_384_32,0
749_384_48,0
749_384_64,0
749_384_80,0
749_384_96,0
749_384_112,0
749_384_128,0
749_384_144,0
749_384_160,0
749_384_176,0
749_384_192,0
749_384_208,0
749_384_224,0
749_384_240,0
749_384_256,0
749_384_272,0
749_384_288,0
749_384_304,0
749_384_320,0
749_384_336,0
749_384_352,0
749_384_368,0
749_384_384,0
749_384_400,0
749_384_416,0
749_384_432,0
749_384_448,0
749_384_464,0
749_384_480,0
749_384_496,0
749_384_512,0
749_384_528,0
749_384_544,0
749_384_560,0
749_384_576,0
749_384_592,0
749_400_0,1
749_400_16,0
749_400_32,0
749_400_48,0
749_400_64,0
749_400_80,0
749_400_96,0
749_400_112,0
749_400_128,0
749_400_144,0
749_400_160,0
749_400_176,0
749_400_192,0
749_400_208,0
749_400_224,0
749_400_240,0
749_400_256,0
749_400_272,0
749_400_288,0
749_400_304,0
749_400_320,0
749_400_336,0
749_400_352,0
749_400_368,0
749_400_384,0
749_400_400,0
749_400_416,0
749_400_432,0
749_400_448,0
749_400_464,0
749_400_480,0
749_400_496,0
749_400_512,0
749_400_528,0
749_400_544,0
749_400_560,0
749_400_576,0
749_400_592,0
749_416_0,1
749_416_16,1
749_416_32,0
749_416_48,0
749_416_64,0
749_416_80,0
749_416_96,0
749_416_112,0
749_416_128,0
749_416_144,0
749_416_160,0
749_416_176,0
749_416_192,0
749_416_208,0
749_416_224,0
749_416_240,0
749_416_256,0
749_416_272,0
749_416_288,0
749_416_304,0
749_416_320,0
749_416_336,0
749_416_352,0
749_416_368,0
749_416_384,0
749_416_400,0
749_416_416,0
749_416_432,0
749_416_448,0
749_416_464,0
749_416_480,0
749_416_496,0
749_416_512,0
749_416_528,0
749_416_544,0
749_416_560,0
749_416_576,0
749_416_592,0
749_432_0,0
749_432_16,0
749_432_32,0
749_432_48,0
749_432_64,0
749_432_80,0
749_432_96,0
749_432_112,0
749_432_128,0
749_432_144,0
749_432_160,0
749_432_176,0
749_432_192,0
749_432_208,0
749_432_224,0
749_432_240,0
749_432_256,0
749_432_272,0
749_432_288,0
749_432_304,0
749_432_320,0
749_432_336,0
749_432_352,0
749_432_368,0
749_432_384,0
749_432_400,0
749_432_416,0
749_432_432,0
749_432_448,0
749_432_464,0
749_432_480,0
749_432_496,0
749_432_512,0
749_432_528,0
749_432_544,0
749_432_560,0
749_432_576,0
749_432_592,0
749_448_0,0
749_448_16,0
749_448_32,0
749_448_48,0
749_448_64,0
749_448_80,0
749_448_96,0
749_448_112,0
749_448_128,0
749_448_144,0
749_448_160,0
749_448_176,0
749_448_192,0
749_448_208,0
749_448_224,0
749_448_240,0
749_448_256,0
749_448_272,0
749_448_288,0
749_448_304,0
749_448_320,0
749_448_336,0
749_448_352,0
749_448_368,0
749_448_384,0
749_448_400,0
749_448_416,0
749_448_432,0
749_448_448,0
749_448_464,0
749_448_480,0
749_448_496,0
749_448_512,0
749_448_528,0
749_448_544,0
749_448_560,0
749_448_576,0
749_448_592,0
749_464_0,0
749_464_16,0
749_464_32,0
749_464_48,0
749_464_64,0
749_464_80,0
749_464_96,0
749_464_112,0
749_464_128,0
749_464_144,0
749_464_160,0
749_464_176,0
749_464_192,0
749_464_208,0
749_464_224,0
749_464_240,0
749_464_256,0
749_464_272,0
749_464_288,0
749_464_304,0
749_464_320,0
749_464_336,0
749_464_352,0
749_464_368,0
749_464_384,0
749_464_400,0
749_464_416,0
749_464_432,0
749_464_448,0
749_464_464,0
749_464_480,0
749_464_496,0
749_464_512,0
749_464_528,0
749_464_544,0
749_464_560,0
749_464_576,0
749_464_592,0
749_480_0,0
749_480_16,0
749_480_32,0
749_480_48,0
749_480_64,0
749_480_80,0
749_480_96,0
749_480_112,0
749_480_128,0
749_480_144,0
749_480_160,0
749_480_176,0
749_480_192,0
749_480_208,0
749_480_224,0
749_480_240,0
749_480_256,0
749_480_272,0
749_480_288,0
749_480_304,0
749_480_320,0
749_480_336,0
749_480_352,0
749_480_368,0
749_480_384,0
749_480_400,0
749_480_416,0
749_480_432,0
749_480_448,0
749_480_464,0
749_480_480,0
749_480_496,0
749_480_512,0
749_480_528,0
749_480_544,0
749_480_560,0
749_480_576,0
749_480_592,0
749_496_0,0
749_496_16,0
749_496_32,0
749_496_48,0
749_496_64,0
749_496_80,0
749_496_96,0
749_496_112,0
749_496_128,0
749_496_144,0
749_496_160,0
749_496_176,0
749_496_192,0
749_496_208,0
749_496_224,0
749_496_240,0
749_496_256,0
749_496_272,0
749_496_288,0
749_496_304,0
749_496_320,0
749_496_336,0
749_496_352,0
749_496_368,0
749_496_384,0
749_496_400,0
749_496_416,0
749_496_432,0
749_496_448,0
749_496_464,0
749_496_480,0
749_496_496,0
749_496_512,0
749_496_528,0
749_496_544,0
749_496_560,0
749_496_576,0
749_496_592,0
749_512_0,0
749_512_16,0
749_512_32,0
749_512_48,0
749_512_64,0
749_512_80,0
749_512_96,0
749_512_112,0
749_512_128,0
749_512_144,0
749_512_160,0
749_512_176,0
749_512_192,0
749_512_208,0
749_512_224,0
749_512_240,0
749_512_256,0
749_512_272,0
749_512_288,0
749_512_304,0
749_512_320,0
749_512_336,0
749_512_352,0
749_512_368,0
749_512_384,0
749_512_400,0
749_512_416,0
749_512_432,0
749_512_448,0
749_512_464,0
749_512_480,0
749_512_496,0
749_512_512,0
749_512_528,0
749_512_544,0
749_512_560,0
749_512_576,0
749_512_592,0
749_528_0,0
749_528_16,0
749_528_32,0
749_528_48,0
749_528_64,0
749_528_80,0
749_528_96,0
749_528_112,0
749_528_128,1
749_528_144,1
749_528_160,0
749_528_176,0
749_528_192,0
749_528_208,0
749_528_224,0
749_528_240,0
749_528_256,0
749_528_272,0
749_528_288,0
749_528_304,0
749_528_320,0
749_528_336,0
749_528_352,0
749_528_368,0
749_528_384,0
749_528_400,0
749_528_416,0
749_528_432,0
749_528_448,0
749_528_464,0
749_528_480,0
749_528_496,0
749_528_512,0
749_528_528,0
749_528_544,0
749_528_560,0
749_528_576,0
749_528_592,0
749_544_0,0
749_544_16,0
749_544_32,0
749_544_48,0
749_544_64,0
749_544_80,0
749_544_96,0
749_544_112,0
749_544_128,1
749_544_144,1
749_544_160,1
749_544_176,0
749_544_192,0
749_544_208,0
749_544_224,0
749_544_240,0
749_544_256,0
749_544_272,0
749_544_288,0
749_544_304,0
749_544_320,0
749_544_336,0
749_544_352,0
749_544_368,0
749_544_384,0
749_544_400,0
749_544_416,0
749_544_432,0
749_544_448,0
749_544_464,0
749_544_480,0
749_544_496,0
749_544_512,0
749_544_528,0
749_544_544,0
749_544_560,0
749_544_576,0
749_544_592,0
749_560_0,0
749_560_16,0
749_560_32,0
749_560_48,0
749_560_64,0
749_560_80,0
749_560_96,0
749_560_112,1
749_560_128,1
749_560_144,1
749_560_160,1
749_560_176,0
749_560_192,0
749_560_208,1
749_560_224,1
749_560_240,0
749_560_256,0
749_560_272,0
749_560_288,0
749_560_304,0
749_560_320,0
749_560_336,0
749_560_352,0
749_560_368,0
749_560_384,0
749_560_400,0
749_560_416,0
749_560_432,0
749_560_448,0
749_560_464,0
749_560_480,0
749_560_496,0
749_560_512,0
749_560_528,0
749_560_544,0
749_560_560,0
749_560_576,0
749_560_592,0
749_576_0,0
749_576_16,0
749_576_32,0
749_576_48,0
749_576_64,0
749_576_80,0
749_576_96,0
749_576_112,1
749_576_128,1
749_576_144,1
749_576_160,0
749_576_176,0
749_576_192,0
749_576_208,1
749_576_224,1
749_576_240,0
749_576_256,0
749_576_272,0
749_576_288,0
749_576_304,0
749_576_320,0
749_576_336,0
749_576_352,0
749_576_368,0
749_576_384,0
749_576_400,0
749_576_416,0
749_576_432,0
749_576_448,0
749_576_464,0
749_576_480,0
749_576_496,0
749_576_512,0
749_576_528,0
749_576_544,0
749_576_560,0
749_576_576,0
749_576_592,0
749_592_0,0
749_592_16,0
749_592_32,0
749_592_48,0
749_592_64,0
749_592_80,0
749_592_96,0
749_592_112,0
749_592_128,0
749_592_144,0
749_592_160,0
749_592_176,0
749_592_192,0
749_592_208,1
749_592_224,0
749_592_240,0
749_592_256,0
749_592_272,0
749_592_288,0
749_592_304,0
749_592_320,0
749_592_336,0
749_592_352,0
749_592_368,0
749_592_384,0
749_592_400,0
749_592_416,0
749_592_432,0
749_592_448,0
749_592_464,0
749_592_480,0
749_592_496,0
749_592_512,0
749_592_528,0
749_592_544,0
749_592_560,0
749_592_576,0
749_592_592,0
750_0_0,0
750_0_16,0
750_0_32,0
750_0_48,0
750_0_64,0
750_0_80,0
750_0_96,1
750_0_112,1
750_0_128,1
750_0_144,1
750_0_160,0
750_0_176,0
750_0_192,0
750_0_208,0
750_0_224,0
750_0_240,0
750_0_256,0
750_0_272,0
750_0_288,0
750_0_304,0
750_0_320,0
750_0_336,0
750_0_352,0
750_0_368,0
750_0_384,0
750_0_400,0
750_0_416,1
750_0_432,1
750_0_448,0
750_0_464,0
750_0_480,1
750_0_496,1
750_0_512,0
750_0_528,0
750_0_544,0
750_0_560,0
750_0_576,0
750_0_592,0
750_16_0,0
750_16_16,0
750_16_32,0
750_16_48,0
750_16_64,0
750_16_80,0
750_16_96,1
750_16_112,1
750_16_128,1
750_16_144,1
750_16_160,0
750_16_176,0
750_16_192,0
750_16_208,0
750_16_224,0
750_16_240,0
750_16_256,0
750_16_272,0
750_16_288,1
750_16_304,0
750_16_320,0
750_16_336,1
750_16_352,0
750_16_368,0
750_16_384,0
750_16_400,0
750_16_416,0
750_16_432,0
750_16_448,0
750_16_464,1
750_16_480,1
750_16_496,1
750_16_512,0
750_16_528,0
750_16_544,0
750_16_560,0
750_16_576,0
750_16_592,0
750_32_0,0
750_32_16,0
750_32_32,0
750_32_48,0
750_32_64,0
750_32_80,0
750_32_96,1
750_32_112,0
750_32_128,0
750_32_144,0
750_32_160,0
750_32_176,0
750_32_192,0
750_32_208,0
750_32_224,0
750_32_240,0
750_32_256,0
750_32_272,0
750_32_288,1
750_32_304,0
750_32_320,0
750_32_336,1
750_32_352,1
750_32_368,1
750_32_384,1
750_32_400,0
750_32_416,0
750_32_432,0
750_32_448,0
750_32_464,1
750_32_480,1
750_32_496,1
750_32_512,0
750_32_528,0
750_32_544,0
750_32_560,0
750_32_576,0
750_32_592,0
750_48_0,0
750_48_16,0
750_48_32,0
750_48_48,0
750_48_64,0
750_48_80,0
750_48_96,0
750_48_112,1
750_48_128,0
750_48_144,0
750_48_160,0
750_48_176,0
750_48_192,0
750_48_208,0
750_48_224,0
750_48_240,0
750_48_256,0
750_48_272,0
750_48_288,0
750_48_304,0
750_48_320,0
750_48_336,1
750_48_352,1
750_48_368,1
750_48_384,1
750_48_400,0
750_48_416,0
750_48_432,0
750_48_448,0
750_48_464,1
750_48_480,1
750_48_496,1
750_48_512,1
750_48_528,0
750_48_544,0
750_48_560,0
750_48_576,0
750_48_592,0
750_64_0,0
750_64_16,0
750_64_32,0
750_64_48,0
750_64_64,0
750_64_80,0
750_64_96,1
750_64_112,1
750_64_128,0
750_64_144,0
750_64_160,0
750_64_176,0
750_64_192,0
750_64_208,0
750_64_224,0
750_64_240,0
750_64_256,0
750_64_272,0
750_64_288,0
750_64_304,0
750_64_320,0
750_64_336,1
750_64_352,1
750_64_368,0
750_64_384,0
750_64_400,0
750_64_416,0
750_64_432,0
750_64_448,0
750_64_464,0
750_64_480,0
750_64_496,1
750_64_512,1
750_64_528,0
750_64_544,0
750_64_560,0
750_64_576,0
750_64_592,0
750_80_0,0
750_80_16,1
750_80_32,0
750_80_48,0
750_80_64,1
750_80_80,1
750_80_96,1
750_80_112,0
750_80_128,0
750_80_144,0
750_80_160,0
750_80_176,0
750_80_192,0
750_80_208,0
750_80_224,0
750_80_240,0
750_80_256,0
750_80_272,0
750_80_288,0
750_80_304,0
750_80_320,0
750_80_336,0
750_80_352,0
750_80_368,0
750_80_384,0
750_80_400,0
750_80_416,0
750_80_432,0
750_80_448,0
750_80_464,0
750_80_480,0
750_80_496,0
750_80_512,0
750_80_528,0
750_80_544,0
750_80_560,0
750_80_576,0
750_80_592,0
750_96_0,1
750_96_16,1
750_96_32,0
750_96_48,0
750_96_64,1
750_96_80,1
750_96_96,1
750_96_112,0
750_96_128,0
750_96_144,0
750_96_160,0
750_96_176,0
750_96_192,0
750_96_208,0
750_96_224,0
750_96_240,0
750_96_256,0
750_96_272,0
750_96_288,0
750_96_304,0
750_96_320,0
750_96_336,0
750_96_352,0
750_96_368,0
750_96_384,0
750_96_400,0
750_96_416,0
750_96_432,0
750_96_448,0
750_96_464,0
750_96_480,0
750_96_496,0
750_96_512,0
750_96_528,0
750_96_544,0
750_96_560,0
750_96_576,0
750_96_592,0
750_112_0,1
750_112_16,1
750_112_32,0
750_112_48,1
750_112_64,1
750_112_80,1
750_112_96,1
750_112_112,0
750_112_128,0
750_112_144,0
750_112_160,0
750_112_176,0
750_112_192,0
750_112_208,0
750_112_224,0
750_112_240,0
750_112_256,0
750_112_272,0
750_112_288,0
750_112_304,0
750_112_320,0
750_112_336,0
750_112_352,0
750_112_368,0
750_112_384,0
750_112_400,0
750_112_416,0
750_112_432,0
750_112_448,0
750_112_464,0
750_112_480,0
750_112_496,0
750_112_512,0
750_112_528,0
750_112_544,0
750_112_560,0
750_112_576,0
750_112_592,0
750_128_0,1
750_128_16,0
750_128_32,0
750_128_48,0
750_128_64,0
750_128_80,1
750_128_96,1
750_128_112,0
750_128_128,0
750_128_144,0
750_128_160,0
750_128_176,0
750_128_192,1
750_128_208,1
750_128_224,1
750_128_240,0
750_128_256,0
750_128_272,0
750_128_288,0
750_128_304,0
750_128_320,0
750_128_336,0
750_128_352,0
750_128_368,0
750_128_384,0
750_128_400,0
750_128_416,0
750_128_432,0
750_128_448,0
750_128_464,0
750_128_480,0
750_128_496,0
750_128_512,0
750_128_528,0
750_128_544,0
750_128_560,0
750_128_576,0
750_128_592,0
750_144_0,1
750_144_16,0
750_144_32,0
750_144_48,0
750_144_64,0
750_144_80,0
750_144_96,0
750_144_112,0
750_144_128,0
750_144_144,0
750_144_160,0
750_144_176,0
750_144_192,0
750_144_208,1
750_144_224,1
750_144_240,0
750_144_256,0
750_144_272,0
750_144_288,0
750_144_304,0
750_144_320,0
750_144_336,0
750_144_352,0
750_144_368,0
750_144_384,0
750_144_400,0
750_144_416,0
750_144_432,0
750_144_448,0
750_144_464,0
750_144_480,0
750_144_496,0
750_144_512,0
750_144_528,0
750_144_544,0
750_144_560,0
750_144_576,0
750_144_592,0
750_160_0,0
750_160_16,0
750_160_32,0
750_160_48,0
750_160_64,0
750_160_80,0
750_160_96,0
750_160_112,0
750_160_128,0
750_160_144,0
750_160_160,0
750_160_176,0
750_160_192,0
750_160_208,0
750_160_224,0
750_160_240,0
750_160_256,0
750_160_272,0
750_160_288,0
750_160_304,0
750_160_320,0
750_160_336,0
750_160_352,0
750_160_368,1
750_160_384,1
750_160_400,0
750_160_416,0
750_160_432,0
750_160_448,0
750_160_464,0
750_160_480,0
750_160_496,0
750_160_512,0
750_160_528,1
750_160_544,0
750_160_560,0
750_160_576,0
750_160_592,0
750_176_0,0
750_176_16,0
750_176_32,0
750_176_48,0
750_176_64,0
750_176_80,0
750_176_96,0
750_176_112,0
750_176_128,0
750_176_144,0
750_176_160,0
750_176_176,0
750_176_192,0
750_176_208,0
750_176_224,0
750_176_240,0
750_176_256,0
750_176_272,0
750_176_288,0
750_176_304,0
750_176_320,0
750_176_336,0
750_176_352,0
750_176_368,0
750_176_384,1
750_176_400,0
750_176_416,0
750_176_432,0
750_176_448,0
750_176_464,0
750_176_480,0
750_176_496,0
750_176_512,1
750_176_528,1
750_176_544,0
750_176_560,0
750_176_576,0
750_176_592,0
750_192_0,0
750_192_16,0
750_192_32,0
750_192_48,0
750_192_64,0
750_192_80,0
750_192_96,0
750_192_112,0
750_192_128,0
750_192_144,0
750_192_160,0
750_192_176,0
750_192_192,0
750_192_208,0
750_192_224,0
750_192_240,0
750_192_256,0
750_192_272,0
750_192_288,0
750_192_304,0
750_192_320,0
750_192_336,1
750_192_352,0
750_192_368,1
750_192_384,1
750_192_400,0
750_192_416,0
750_192_432,0
750_192_448,0
750_192_464,0
750_192_480,0
750_192_496,0
750_192_512,0
750_192_528,1
750_192_544,0
750_192_560,0
750_192_576,0
750_192_592,0
750_208_0,0
750_208_16,0
750_208_32,0
750_208_48,0
750_208_64,0
750_208_80,0
750_208_96,0
750_208_112,0
750_208_128,0
750_208_144,0
750_208_160,0
750_208_176,0
750_208_192,0
750_208_208,0
750_208_224,0
750_208_240,0
750_208_256,0
750_208_272,0
750_208_288,0
750_208_304,1
750_208_320,0
750_208_336,1
750_208_352,1
750_208_368,1
750_208_384,0
750_208_400,0
750_208_416,0
750_208_432,0
750_208_448,0
750_208_464,0
750_208_480,0
750_208_496,0
750_208_512,0
750_208_528,0
750_208_544,0
750_208_560,0
750_208_576,0
750_208_592,0
750_224_0,0
750_224_16,0
750_224_32,0
750_224_48,0
750_224_64,0
750_224_80,0
750_224_96,0
750_224_112,0
750_224_128,0
750_224_144,0
750_224_160,0
750_224_176,0
750_224_192,0
750_224_208,0
750_224_224,0
750_224_240,0
750_224_256,0
750_224_272,0
750_224_288,0
750_224_304,0
750_224_320,0
750_224_336,1
750_224_352,1
750_224_368,0
750_224_384,0
750_224_400,0
750_224_416,0
750_224_432,0
750_224_448,0
750_224_464,0
750_224_480,0
750_224_496,0
750_224_512,0
750_224_528,0
750_224_544,1
750_224_560,1
750_224_576,1
750_224_592,0
750_240_0,0
750_240_16,1
750_240_32,0
750_240_48,0
750_240_64,0
750_240_80,0
750_240_96,0
750_240_112,0
750_240_128,0
750_240_144,0
750_240_160,0
750_240_176,0
750_240_192,0
750_240_208,0
750_240_224,0
750_240_240,0
750_240_256,0
750_240_272,0
750_240_288,0
750_240_304,0
750_240_320,0
750_240_336,1
750_240_352,1
750_240_368,0
750_240_384,0
750_240_400,0
750_240_416,0
750_240_432,0
750_240_448,0
750_240_464,0
750_240_480,0
750_240_496,0
750_240_512,0
750_240_528,0
750_240_544,1
750_240_560,1
750_240_576,1
750_240_592,1
750_256_0,1
750_256_16,1
750_256_32,0
750_256_48,0
750_256_64,0
750_256_80,0
750_256_96,0
750_256_112,0
750_256_128,0
750_256_144,0
750_256_160,0
750_256_176,0
750_256_192,0
750_256_208,0
750_256_224,0
750_256_240,0
750_256_256,0
750_256_272,0
750_256_288,0
750_256_304,0
750_256_320,0
750_256_336,0
750_256_352,0
750_256_368,0
750_256_384,0
750_256_400,0
750_256_416,0
750_256_432,0
750_256_448,0
750_256_464,0
750_256_480,0
750_256_496,0
750_256_512,0
750_256_528,0
750_256_544,0
750_256_560,1
750_256_576,1
750_256_592,1
750_272_0,0
750_272_16,0
750_272_32,0
750_272_48,1
750_272_64,0
750_272_80,0
750_272_96,0
750_272_112,0
750_272_128,0
750_272_144,0
750_272_160,0
750_272_176,0
750_272_192,0
750_272_208,0
750_272_224,0
750_272_240,0
750_272_256,0
750_272_272,0
750_272_288,0
750_272_304,0
750_272_320,0
750_272_336,0
750_272_352,0
750_272_368,0
750_272_384,0
750_272_400,0
750_272_416,0
750_272_432,0
750_272_448,0
750_272_464,0
750_272_480,0
750_272_496,0
750_272_512,0
750_272_528,0
750_272_544,0
750_272_560,1
750_272_576,0
750_272_592,0
750_288_0,0
750_288_16,0
750_288_32,1
750_288_48,1
750_288_64,0
750_288_80,0
750_288_96,0
750_288_112,0
750_288_128,0
750_288_144,0
750_288_160,0
750_288_176,0
750_288_192,0
750_288_208,0
750_288_224,0
750_288_240,0
750_288_256,0
750_288_272,0
750_288_288,0
750_288_304,0
750_288_320,0
750_288_336,0
750_288_352,0
750_288_368,0
750_288_384,0
750_288_400,0
750_288_416,0
750_288_432,0
750_288_448,0
750_288_464,0
750_288_480,0
750_288_496,0
750_288_512,0
750_288_528,0
750_288_544,0
750_288_560,0
750_288_576,0
750_288_592,0
750_304_0,0
750_304_16,0
750_304_32,0
750_304_48,0
750_304_64,0
750_304_80,0
750_304_96,0
750_304_112,0
750_304_128,0
750_304_144,0
750_304_160,0
750_304_176,0
750_304_192,0
750_304_208,0
750_304_224,0
750_304_240,0
750_304_256,0
750_304_272,0
750_304_288,0
750_304_304,0
750_304_320,0
750_304_336,0
750_304_352,0
750_304_368,0
750_304_384,0
750_304_400,0
750_304_416,0
750_304_432,0
750_304_448,0
750_304_464,0
750_304_480,0
750_304_496,0
750_304_512,0
750_304_528,0
750_304_544,0
750_304_560,0
750_304_576,0
750_304_592,0
750_320_0,0
750_320_16,0
750_320_32,1
750_320_48,1
750_320_64,0
750_320_80,0
750_320_96,0
750_320_112,0
750_320_128,0
750_320_144,0
750_320_160,0
750_320_176,0
750_320_192,0
750_320_208,0
750_320_224,0
750_320_240,0
750_320_256,0
750_320_272,0
750_320_288,0
750_320_304,0
750_320_320,0
750_320_336,0
750_320_352,0
750_320_368,0
750_320_384,0
750_320_400,0
750_320_416,0
750_320_432,0
750_320_448,0
750_320_464,0
750_320_480,0
750_320_496,0
750_320_512,0
750_320_528,0
750_320_544,0
750_320_560,0
750_320_576,0
750_320_592,0
750_336_0,0
750_336_16,0
750_336_32,0
750_336_48,0
750_336_64,0
750_336_80,0
750_336_96,0
750_336_112,0
750_336_128,0
750_336_144,0
750_336_160,0
750_336_176,0
750_336_192,0
750_336_208,0
750_336_224,0
750_336_240,0
750_336_256,0
750_336_272,0
750_336_288,0
750_336_304,0
750_336_320,0
750_336_336,0
750_336_352,0
750_336_368,0
750_336_384,0
750_336_400,0
750_336_416,0
750_336_432,0
750_336_448,0
750_336_464,0
750_336_480,0
750_336_496,1
750_336_512,1
750_336_528,0
750_336_544,0
750_336_560,0
750_336_576,0
750_336_592,0
750_352_0,1
750_352_16,1
750_352_32,0
750_352_48,0
750_352_64,0
750_352_80,0
750_352_96,0
750_352_112,0
750_352_128,0
750_352_144,0
750_352_160,0
750_352_176,0
750_352_192,0
750_352_208,0
750_352_224,0
750_352_240,0
750_352_256,0
750_352_272,0
750_352_288,0
750_352_304,0
750_352_320,0
750_352_336,1
750_352_352,1
750_352_368,0
750_352_384,0
750_352_400,0
750_352_416,0
750_352_432,0
750_352_448,0
750_352_464,0
750_352_480,0
750_352_496,1
750_352_512,1
750_352_528,0
750_352_544,0
750_352_560,0
750_352_576,0
750_352_592,0
750_368_0,1
750_368_16,1
750_368_32,0
750_368_48,0
750_368_64,0
750_368_80,0
750_368_96,0
750_368_112,0
750_368_128,1
750_368_144,0
750_368_160,0
750_368_176,0
750_368_192,0
750_368_208,0
750_368_224,0
750_368_240,0
750_368_256,0
750_368_272,0
750_368_288,0
750_368_304,0
750_368_320,0
750_368_336,1
750_368_352,1
750_368_368,0
750_368_384,0
750_368_400,0
750_368_416,0
750_368_432,0
750_368_448,0
750_368_464,0
750_368_480,0
750_368_496,0
750_368_512,0
750_368_528,0
750_368_544,0
750_368_560,0
750_368_576,1
750_368_592,1
750_384_0,1
750_384_16,1
